Cue	NORMAL Breathing
15091026	3.523
15091029	3.518
15091032	3.513
15091035	3.507
15091038	3.501
15091041	3.495
15091044	3.488
15091047	3.482
15091049	3.476
15091052	3.471
15091055	3.466
15091058	3.462
15091061	3.459
15091064	3.457
15091067	3.456
15091070	3.457
15091073	3.460
15091075	3.463
15091078	3.467
15091081	3.471
15091084	3.475
15091087	3.480
15091090	3.484
15091093	3.489
15091096	3.493
15091098	3.497
15091101	3.501
15091104	3.504
15091107	3.507
15091110	3.511
15091113	3.514
15091116	3.517
15091119	3.519
15091122	3.522
15091124	3.525
15091127	3.527
15091130	3.529
15091133	3.532
15091136	3.534
15091139	3.536
15091142	3.538
15091145	3.541
15091147	3.543
15091150	3.544
15091153	3.546
15091156	3.548
15091159	3.549
15091162	3.551
15091165	3.553
15091168	3.554
15091170	3.556
15091173	3.557
15091176	3.559
15091179	3.560
15091182	3.562
15091185	3.564
15091188	3.565
15091191	3.566
15091194	3.567
15091196	3.568
15091199	3.569
15091202	3.570
15091205	3.571
15091208	3.572
15091211	3.573
15091214	3.573
15091217	3.574
15091219	3.574
15091222	3.575
15091225	3.576
15091228	3.577
15091231	3.578
15091234	3.579
15091237	3.580
15091240	3.581
15091242	3.581
15091245	3.582
15091248	3.583
15091251	3.583
15091254	3.583
15091257	3.583
15091260	3.583
15091263	3.582
15091266	3.581
15091268	3.580
15091271	3.579
15091274	3.578
15091277	3.576
15091280	3.574
15091283	3.571
15091286	3.569
15091288	3.567
15091291	3.564
15091294	3.562
15091297	3.560
15091300	3.558
15091303	3.556
15091306	3.554
15091309	3.553
15091312	3.551
15091314	3.549
15091317	3.547
15091320	3.545
15091323	3.542
15091326	3.539
15091329	3.536
15091332	3.532
15091335	3.528
15091338	3.524
15091340	3.519
15091343	3.514
15091346	3.509
15091349	3.504
15091352	3.499
15091355	3.494
15091358	3.489
15091361	3.486
15091363	3.484
15091366	3.483
15091369	3.483
15091372	3.485
15091375	3.488
15091378	3.491
15091381	3.495
15091384	3.500
15091386	3.504
15091389	3.509
15091392	3.513
15091395	3.516
15091398	3.520
15091401	3.523
15091404	3.526
15091407	3.528
15091409	3.531
15091412	3.533
15091415	3.535
15091418	3.537
15091421	3.539
15091424	3.541
15091427	3.543
15091430	3.545
15091433	3.547
15091435	3.548
15091438	3.550
15091441	3.552
15091444	3.554
15091447	3.556
15091450	3.558
15091453	3.559
15091456	3.561
15091458	3.563
15091461	3.565
15091464	3.567
15091467	3.568
15091470	3.570
15091473	3.571
15091476	3.572
15091479	3.573
15091481	3.574
15091484	3.575
15091487	3.576
15091490	3.577
15091493	3.578
15091496	3.579
15091499	3.580
15091502	3.581
15091504	3.582
15091507	3.584
15091510	3.585
15091513	3.585
15091516	3.586
15091519	3.587
15091522	3.587
15091525	3.587
15091528	3.587
15091530	3.587
15091533	3.586
15091536	3.585
15091539	3.583
15091542	3.581
15091545	3.579
15091548	3.576
15091551	3.573
15091554	3.570
15091556	3.567
15091559	3.563
15091562	3.560
15091565	3.557
15091568	3.554
15091571	3.551
15091574	3.549
15091577	3.547
15091579	3.545
15091582	3.543
15091585	3.541
15091588	3.538
15091591	3.535
15091594	3.532
15091597	3.530
15091600	3.528
15091602	3.527
15091605	3.527
15091608	3.527
15091611	3.528
15091614	3.530
15091617	3.532
15091620	3.535
15091623	3.538
15091625	3.542
15091628	3.545
15091631	3.547
15091634	3.549
15091637	3.551
15091640	3.553
15091643	3.554
15091646	3.555
15091649	3.557
15091651	3.558
15091654	3.558
15091657	3.559
15091660	3.560
15091663	3.560
15091666	3.560
15091669	3.560
15091672	3.561
15091674	3.561
15091677	3.561
15091680	3.561
15091683	3.561
15091686	3.562
15091689	3.562
15091692	3.562
15091695	3.563
15091698	3.564
15091700	3.564
15091703	3.565
15091706	3.565
15091709	3.566
15091712	3.566
15091715	3.567
15091718	3.567
15091721	3.568
15091723	3.568
15091726	3.569
15091729	3.569
15091732	3.569
15091735	3.570
15091738	3.570
15091741	3.570
15091744	3.570
15091746	3.570
15091749	3.571
15091752	3.571
15091755	3.572
15091758	3.572
15091761	3.573
15091764	3.573
15091767	3.573
15091769	3.573
15091772	3.573
15091775	3.573
15091778	3.573
15091781	3.573
15091784	3.573
15091787	3.573
15091790	3.572
15091792	3.572
15091795	3.572
15091798	3.572
15091801	3.572
15091804	3.572
15091807	3.572
15091810	3.572
15091813	3.572
15091816	3.572
15091818	3.572
15091821	3.572
15091824	3.573
15091827	3.573
15091830	3.573
15091833	3.574
15091836	3.574
15091839	3.574
15091842	3.573
15091844	3.574
15091847	3.574
15091850	3.574
15091853	3.574
15091856	3.574
15091859	3.573
15091862	3.573
15091865	3.573
15091867	3.572
15091870	3.572
15091873	3.571
15091876	3.571
15091879	3.570
15091882	3.570
15091885	3.570
15091888	3.570
15091890	3.570
15091893	3.570
15091896	3.570
15091899	3.571
15091902	3.571
15091905	3.572
15091908	3.572
15091911	3.573
15091913	3.573
15091916	3.573
15091919	3.574
15091922	3.574
15091925	3.574
15091928	3.575
15091931	3.576
15091934	3.576
15091937	3.576
15091939	3.577
15091942	3.577
15091945	3.577
15091948	3.576
15091951	3.576
15091954	3.576
15091957	3.576
15091960	3.575
15091962	3.575
15091965	3.575
15091968	3.575
15091971	3.576
15091974	3.576
15091977	3.577
15091980	3.578
15091983	3.578
15091986	3.578
15091988	3.578
15091991	3.579
15091994	3.579
15091997	3.579
15092000	3.579
15092003	3.579
15092006	3.580
15092008	3.580
15092011	3.581
15092014	3.582
15092017	3.582
15092020	3.583
15092023	3.584
15092026	3.584
15092029	3.585
15092032	3.586
15092034	3.586
15092037	3.587
15092040	3.588
15092043	3.588
15092046	3.589
15092049	3.590
15092052	3.590
15092055	3.591
15092057	3.592
15092060	3.592
15092063	3.592
15092066	3.592
15092069	3.591
15092072	3.590
15092075	3.588
15092078	3.586
Cue	ABDOMINAL & RIBCAGE Breathing ... get ready for NORMAL breathing
15092080	3.584
15092083	3.581
15092086	3.577
15092089	3.574
15092092	3.570
15092095	3.566
15092098	3.561
15092101	3.555
15092104	3.548
15092106	3.541
15092109	3.532
15092112	3.523
15092115	3.514
15092118	3.504
15092121	3.494
15092124	3.485
15092127	3.475
15092130	3.466
15092132	3.458
15092135	3.451
15092138	3.444
15092141	3.439
15092144	3.435
15092147	3.432
15092150	3.430
15092152	3.430
15092155	3.430
15092158	3.432
15092161	3.434
15092164	3.438
15092167	3.442
15092170	3.446
15092173	3.451
15092176	3.456
15092178	3.462
15092181	3.467
15092184	3.472
15092187	3.477
15092190	3.482
15092193	3.487
15092196	3.491
15092199	3.495
15092202	3.499
15092204	3.502
15092207	3.505
15092210	3.507
15092213	3.510
15092216	3.513
15092219	3.515
15092222	3.518
15092225	3.520
15092227	3.522
15092230	3.524
15092233	3.526
15092236	3.528
15092239	3.530
15092242	3.532
15092245	3.533
15092248	3.535
15092250	3.537
15092253	3.539
15092256	3.540
15092259	3.542
Cue	NORMAL Breathing
15092262	3.544
15092265	3.545
15092268	3.547
15092271	3.548
15092273	3.549
15092276	3.551
15092279	3.552
15092282	3.554
15092285	3.555
15092288	3.557
15092291	3.558
15092294	3.559
15092296	3.560
15092299	3.561
15092302	3.562
15092305	3.563
15092308	3.563
15092311	3.564
15092314	3.564
15092317	3.565
15092320	3.564
15092322	3.564
15092325	3.563
15092328	3.562
15092331	3.561
15092334	3.559
15092337	3.557
15092340	3.555
15092343	3.553
15092345	3.551
15092348	3.549
15092351	3.547
15092354	3.545
15092357	3.543
15092360	3.540
15092363	3.537
15092366	3.534
15092369	3.531
15092371	3.527
15092374	3.522
15092377	3.518
15092380	3.513
15092383	3.508
15092386	3.503
15092389	3.498
15092392	3.493
15092394	3.488
15092397	3.484
15092400	3.480
15092403	3.477
15092406	3.474
15092409	3.472
15092412	3.471
15092415	3.471
15092418	3.471
15092420	3.473
15092423	3.475
15092426	3.478
15092429	3.481
15092432	3.484
15092435	3.488
15092438	3.491
15092441	3.495
15092443	3.498
15092446	3.502
15092449	3.505
15092452	3.509
15092455	3.512
15092458	3.515
15092461	3.518
15092464	3.520
15092466	3.523
15092469	3.525
15092472	3.527
15092475	3.529
15092478	3.531
15092481	3.534
15092484	3.536
15092487	3.538
15092490	3.540
15092492	3.542
15092495	3.544
15092498	3.545
15092501	3.547
15092504	3.549
15092507	3.550
15092510	3.552
15092512	3.553
15092515	3.554
15092518	3.555
15092521	3.556
15092524	3.558
15092527	3.559
15092530	3.561
15092533	3.562
15092536	3.564
15092538	3.564
15092541	3.566
15092544	3.567
15092547	3.568
15092550	3.569
15092553	3.569
15092556	3.570
15092559	3.571
15092561	3.571
15092564	3.571
15092567	3.571
15092570	3.571
15092573	3.571
15092576	3.571
15092579	3.571
15092582	3.570
15092585	3.570
15092587	3.569
15092590	3.569
15092593	3.568
15092596	3.568
15092599	3.567
15092602	3.567
15092605	3.566
15092608	3.565
15092610	3.564
15092613	3.563
15092616	3.562
15092619	3.561
15092622	3.561
15092625	3.560
15092628	3.559
15092631	3.559
15092633	3.560
15092636	3.560
15092639	3.561
15092642	3.562
15092645	3.563
15092648	3.565
15092651	3.566
15092654	3.568
15092656	3.569
15092659	3.571
15092662	3.572
15092665	3.574
15092668	3.575
15092671	3.576
15092674	3.578
15092677	3.579
15092680	3.580
15092682	3.581
15092685	3.582
15092688	3.583
15092691	3.584
15092694	3.584
15092697	3.584
15092700	3.585
15092703	3.586
15092706	3.586
15092708	3.586
15092711	3.587
15092714	3.587
15092717	3.588
15092720	3.589
15092723	3.589
15092726	3.590
15092729	3.591
15092731	3.591
15092734	3.592
15092737	3.593
15092740	3.593
15092743	3.594
15092746	3.594
15092749	3.594
15092752	3.594
15092754	3.594
15092757	3.594
15092760	3.594
15092763	3.593
15092766	3.592
15092769	3.591
15092772	3.591
15092775	3.590
15092778	3.589
15092780	3.587
15092783	3.586
15092786	3.584
15092789	3.583
15092792	3.582
15092795	3.580
15092798	3.579
15092800	3.577
15092803	3.576
15092806	3.575
15092809	3.574
15092812	3.573
15092815	3.572
15092818	3.571
15092821	3.570
15092824	3.570
15092826	3.569
15092829	3.569
15092832	3.569
15092835	3.570
15092838	3.570
15092841	3.571
15092844	3.573
15092847	3.574
15092850	3.576
15092852	3.577
15092855	3.579
15092858	3.580
15092861	3.582
15092864	3.583
15092867	3.584
15092870	3.585
15092872	3.586
15092875	3.587
15092878	3.587
15092881	3.588
15092884	3.589
15092887	3.590
15092890	3.590
15092893	3.591
15092896	3.592
15092898	3.593
15092901	3.594
15092904	3.594
15092907	3.595
15092910	3.595
15092913	3.595
15092916	3.595
15092919	3.596
15092921	3.596
15092924	3.596
15092927	3.596
15092930	3.596
15092933	3.596
15092936	3.597
15092939	3.597
15092942	3.598
15092945	3.599
15092947	3.599
15092950	3.600
15092953	3.600
15092956	3.601
15092959	3.601
15092962	3.601
15092965	3.602
15092968	3.601
15092970	3.600
15092973	3.600
15092976	3.599
15092979	3.598
15092982	3.596
15092985	3.595
15092988	3.594
15092991	3.593
15092993	3.591
15092996	3.590
15092999	3.588
15093002	3.587
15093005	3.586
15093008	3.585
15093011	3.585
15093014	3.584
15093016	3.583
15093019	3.583
15093022	3.583
15093025	3.584
15093028	3.584
15093031	3.585
15093034	3.586
15093037	3.587
15093040	3.588
15093042	3.590
15093045	3.591
15093048	3.592
15093051	3.593
15093054	3.594
15093057	3.596
15093060	3.597
15093063	3.598
15093065	3.599
15093068	3.600
15093071	3.601
15093074	3.602
15093077	3.602
15093080	3.603
15093083	3.603
15093086	3.604
15093088	3.604
15093091	3.605
15093094	3.605
15093097	3.605
15093100	3.606
15093103	3.606
15093106	3.606
15093109	3.606
15093112	3.607
15093114	3.607
15093117	3.608
15093120	3.608
15093123	3.607
15093126	3.607
15093129	3.607
15093132	3.607
15093135	3.606
15093137	3.606
15093140	3.605
15093143	3.604
15093146	3.604
15093149	3.604
15093152	3.604
15093155	3.605
15093158	3.605
15093160	3.606
15093163	3.607
15093166	3.607
15093169	3.607
15093172	3.607
15093175	3.607
15093178	3.607
15093181	3.606
15093184	3.606
15093186	3.606
15093189	3.606
15093192	3.605
15093195	3.604
15093198	3.604
15093201	3.604
15093204	3.604
15093207	3.604
15093210	3.604
15093212	3.603
15093215	3.603
15093218	3.603
15093221	3.602
15093224	3.602
15093227	3.603
15093230	3.602
15093232	3.602
15093235	3.601
15093238	3.601
15093241	3.600
15093244	3.599
15093247	3.597
15093250	3.595
15093253	3.594
15093256	3.592
15093258	3.590
15093261	3.588
15093264	3.586
15093267	3.584
15093270	3.582
15093273	3.581
15093276	3.579
15093279	3.578
15093281	3.577
15093284	3.575
15093287	3.574
15093290	3.573
15093293	3.571
15093296	3.570
15093299	3.568
15093302	3.567
15093304	3.566
15093307	3.567
15093310	3.568
15093313	3.569
15093316	3.571
15093319	3.573
15093322	3.575
15093325	3.577
15093328	3.580
15093330	3.583
15093333	3.585
15093336	3.587
15093339	3.589
15093342	3.591
15093345	3.593
15093348	3.594
15093351	3.596
15093353	3.597
15093356	3.598
15093359	3.600
15093362	3.601
15093365	3.602
15093368	3.602
15093371	3.604
15093374	3.604
15093376	3.605
15093379	3.607
15093382	3.608
15093385	3.609
15093388	3.609
15093391	3.610
15093394	3.611
15093397	3.612
15093400	3.612
15093402	3.613
15093405	3.614
15093408	3.614
15093411	3.614
15093414	3.614
15093417	3.613
15093420	3.613
15093423	3.612
15093425	3.611
15093428	3.609
15093431	3.608
15093434	3.606
15093437	3.604
15093440	3.602
15093443	3.600
15093446	3.598
15093449	3.596
15093451	3.595
15093454	3.593
15093457	3.591
15093460	3.589
15093463	3.588
15093466	3.587
15093469	3.585
15093472	3.584
15093474	3.583
15093477	3.582
15093480	3.582
15093483	3.582
15093486	3.583
15093489	3.583
15093492	3.585
15093495	3.586
15093498	3.587
15093500	3.589
15093503	3.590
15093506	3.592
15093509	3.594
15093512	3.595
15093515	3.597
15093518	3.599
15093520	3.600
15093523	3.602
15093526	3.603
15093529	3.604
15093532	3.606
15093535	3.607
15093538	3.609
15093541	3.610
15093544	3.611
15093546	3.612
15093549	3.613
15093552	3.614
15093555	3.615
15093558	3.616
15093561	3.616
15093564	3.616
15093567	3.617
15093569	3.617
15093572	3.617
15093575	3.617
15093578	3.618
15093581	3.618
15093584	3.618
15093587	3.618
15093590	3.618
15093593	3.619
15093595	3.618
15093598	3.618
15093601	3.618
15093604	3.617
15093607	3.615
15093610	3.614
15093613	3.612
15093616	3.610
15093618	3.608
15093621	3.606
15093624	3.605
15093627	3.604
15093630	3.603
15093633	3.603
15093636	3.603
15093639	3.603
15093641	3.604
15093644	3.605
15093647	3.606
15093650	3.608
15093653	3.609
15093656	3.609
15093659	3.610
15093662	3.611
15093664	3.612
15093667	3.613
15093670	3.613
15093673	3.614
15093676	3.614
15093679	3.615
15093682	3.615
15093685	3.616
15093688	3.616
15093690	3.617
15093693	3.618
15093696	3.618
15093699	3.618
15093702	3.619
15093705	3.619
15093708	3.619
15093711	3.619
15093713	3.620
15093716	3.620
15093719	3.620
15093722	3.620
15093725	3.620
15093728	3.621
15093731	3.621
15093734	3.621
15093736	3.622
15093739	3.622
15093742	3.622
15093745	3.622
15093748	3.623
15093751	3.623
15093754	3.623
15093757	3.623
15093760	3.624
15093762	3.624
15093765	3.624
15093768	3.624
15093771	3.624
15093774	3.624
15093777	3.624
15093780	3.625
15093783	3.624
15093786	3.624
15093788	3.625
15093791	3.624
15093794	3.624
15093797	3.623
15093800	3.623
15093803	3.623
15093806	3.623
15093808	3.623
15093811	3.623
15093814	3.623
15093817	3.623
15093820	3.623
15093823	3.623
15093826	3.624
15093829	3.624
15093832	3.625
15093834	3.625
15093837	3.626
15093840	3.627
15093843	3.627
15093846	3.628
15093849	3.628
15093852	3.628
15093855	3.629
15093858	3.629
15093860	3.629
15093863	3.629
15093866	3.628
15093869	3.627
15093872	3.626
15093875	3.624
15093878	3.622
Cue	NORMAL Breathing ... get ready to INHALE & HOLD your breath
15093881	3.620
15093883	3.617
15093886	3.614
15093889	3.611
15093892	3.608
15093895	3.604
15093898	3.602
15093901	3.599
15093904	3.596
15093906	3.594
15093909	3.592
15093912	3.591
15093915	3.591
15093918	3.591
15093921	3.592
15093924	3.593
15093927	3.594
15093930	3.596
15093932	3.598
15093935	3.600
15093938	3.602
15093941	3.604
15093944	3.606
15093947	3.607
15093950	3.609
15093953	3.610
15093955	3.611
15093958	3.612
15093961	3.613
15093964	3.614
15093967	3.615
15093970	3.616
15093973	3.617
15093976	3.617
15093978	3.618
15093981	3.617
15093984	3.617
15093987	3.617
15093990	3.617
15093993	3.616
15093996	3.616
15093999	3.615
15094001	3.615
15094004	3.615
15094007	3.615
15094010	3.615
15094013	3.616
15094016	3.616
15094019	3.617
15094022	3.618
15094025	3.618
15094027	3.619
15094030	3.619
15094033	3.619
15094036	3.619
15094039	3.618
15094042	3.617
15094045	3.616
15094048	3.615
15094050	3.613
15094053	3.611
15094056	3.609
15094059	3.606
Cue	INHALE & HOLD as long as comfortable EXHALE and breath normally. REPEAT 2X
15094062	3.604
15094065	3.602
15094068	3.600
15094071	3.599
15094073	3.597
15094076	3.596
15094079	3.596
15094082	3.596
15094085	3.596
15094088	3.597
15094091	3.598
15094094	3.600
15094096	3.602
15094099	3.604
15094102	3.606
15094105	3.608
15094108	3.610
15094111	3.611
15094114	3.613
15094117	3.614
15094120	3.615
15094122	3.616
15094125	3.617
15094128	3.618
15094131	3.618
15094134	3.619
15094137	3.619
15094140	3.620
15094143	3.621
15094146	3.621
15094148	3.621
15094151	3.622
15094154	3.622
15094157	3.622
15094160	3.623
15094163	3.624
15094166	3.624
15094168	3.624
15094171	3.624
15094174	3.625
15094177	3.626
15094180	3.625
15094183	3.626
15094186	3.626
15094189	3.626
15094192	3.626
15094194	3.625
15094197	3.626
15094200	3.626
15094203	3.626
15094206	3.626
15094209	3.626
15094212	3.625
15094215	3.625
15094217	3.624
15094220	3.623
15094223	3.622
15094226	3.621
15094229	3.620
15094232	3.618
15094235	3.616
15094238	3.614
15094240	3.612
15094243	3.610
15094246	3.608
15094249	3.606
15094252	3.605
15094255	3.603
15094258	3.601
15094261	3.600
15094264	3.598
15094266	3.598
15094269	3.598
15094272	3.597
15094275	3.597
15094278	3.597
15094281	3.597
15094284	3.598
15094287	3.599
15094290	3.600
15094292	3.601
15094295	3.602
15094298	3.603
15094301	3.604
15094304	3.605
15094307	3.606
15094310	3.607
15094312	3.608
15094315	3.609
15094318	3.610
15094321	3.612
15094324	3.613
15094327	3.614
15094330	3.615
15094333	3.616
15094336	3.617
15094338	3.618
15094341	3.619
15094344	3.619
15094347	3.620
15094350	3.621
15094353	3.622
15094356	3.623
15094359	3.624
15094361	3.624
15094364	3.625
15094367	3.625
15094370	3.626
15094373	3.626
15094376	3.626
15094379	3.626
15094382	3.626
15094384	3.627
15094387	3.627
15094390	3.627
15094393	3.627
15094396	3.627
15094399	3.627
15094402	3.627
15094405	3.626
15094408	3.625
15094410	3.624
15094413	3.623
15094416	3.622
15094419	3.621
15094422	3.620
15094425	3.619
15094428	3.617
15094431	3.616
15094434	3.614
15094436	3.613
15094439	3.612
15094442	3.611
15094445	3.609
15094448	3.608
15094451	3.607
15094454	3.607
15094456	3.606
15094459	3.606
15094462	3.606
15094465	3.606
15094468	3.606
15094471	3.605
15094474	3.605
15094477	3.603
15094480	3.602
15094482	3.600
15094485	3.598
15094488	3.596
15094491	3.594
15094494	3.592
15094497	3.591
15094500	3.590
15094503	3.589
15094506	3.589
15094508	3.588
15094511	3.589
15094514	3.590
15094517	3.590
15094520	3.591
15094523	3.591
15094526	3.592
15094528	3.593
15094531	3.593
15094534	3.594
15094537	3.596
15094540	3.597
15094543	3.598
15094546	3.599
15094549	3.599
15094552	3.599
15094554	3.597
15094557	3.594
15094560	3.589
15094563	3.584
15094566	3.577
15094569	3.568
15094572	3.559
15094575	3.548
15094577	3.536
15094580	3.523
15094583	3.511
15094586	3.499
15094589	3.487
15094592	3.476
15094595	3.465
15094598	3.455
15094600	3.446
15094603	3.439
15094606	3.434
15094609	3.431
15094612	3.429
15094615	3.427
15094618	3.427
15094621	3.428
15094624	3.430
15094626	3.432
15094629	3.434
15094632	3.436
15094635	3.437
15094638	3.438
15094641	3.439
15094644	3.441
15094647	3.441
15094649	3.442
15094652	3.443
15094655	3.443
15094658	3.444
15094661	3.445
15094664	3.445
15094667	3.446
15094670	3.447
15094673	3.447
15094675	3.448
15094678	3.449
15094681	3.449
15094684	3.450
15094687	3.451
15094690	3.451
15094693	3.451
15094696	3.452
15094698	3.452
15094701	3.453
15094704	3.453
15094707	3.454
15094710	3.454
15094713	3.454
15094716	3.454
15094719	3.455
15094721	3.455
15094724	3.456
15094727	3.456
15094730	3.456
15094733	3.456
15094736	3.456
15094739	3.456
15094742	3.457
15094744	3.457
15094747	3.457
15094750	3.457
15094753	3.457
15094756	3.458
15094759	3.458
15094762	3.458
15094765	3.459
15094768	3.459
15094770	3.459
15094773	3.460
15094776	3.460
15094779	3.460
15094782	3.460
15094785	3.460
15094788	3.461
15094791	3.461
15094793	3.461
15094796	3.462
15094799	3.462
15094802	3.462
15094805	3.462
15094808	3.462
15094811	3.462
15094814	3.463
15094816	3.463
15094819	3.463
15094822	3.463
15094825	3.464
15094828	3.464
15094831	3.465
15094834	3.464
15094837	3.465
15094840	3.465
15094842	3.465
15094845	3.465
15094848	3.466
15094851	3.466
15094854	3.466
15094857	3.466
15094860	3.466
15094863	3.467
15094865	3.467
15094868	3.468
15094871	3.468
15094874	3.468
15094877	3.468
15094880	3.468
15094883	3.468
15094886	3.468
15094889	3.468
15094891	3.469
15094894	3.469
15094897	3.469
15094900	3.470
15094903	3.470
15094906	3.470
15094909	3.470
15094912	3.471
15094914	3.471
15094917	3.471
15094920	3.471
15094923	3.471
15094926	3.471
15094929	3.471
15094932	3.471
15094935	3.472
15094937	3.472
15094940	3.472
15094943	3.473
15094946	3.473
15094949	3.473
15094952	3.474
15094955	3.474
15094958	3.475
15094961	3.475
15094963	3.475
15094966	3.475
15094969	3.476
15094972	3.476
15094975	3.476
15094978	3.476
15094981	3.477
15094984	3.477
15094986	3.478
15094989	3.478
15094992	3.478
15094995	3.478
15094998	3.478
15095001	3.479
15095004	3.479
15095007	3.479
15095010	3.479
15095012	3.479
15095015	3.479
15095018	3.479
15095021	3.478
15095024	3.479
15095027	3.479
15095030	3.479
15095033	3.479
15095035	3.479
15095038	3.479
15095041	3.479
15095044	3.479
15095047	3.478
15095050	3.478
15095053	3.478
15095056	3.477
15095058	3.477
15095061	3.478
15095064	3.478
15095067	3.479
15095070	3.480
15095073	3.482
15095076	3.484
15095079	3.487
15095081	3.489
15095084	3.491
15095087	3.493
15095090	3.495
15095093	3.497
15095096	3.499
15095099	3.501
15095102	3.503
15095104	3.505
15095107	3.507
15095110	3.509
15095113	3.511
15095116	3.512
15095119	3.514
15095122	3.515
15095125	3.517
15095128	3.518
15095130	3.519
15095133	3.521
15095136	3.522
15095139	3.524
15095142	3.525
15095145	3.526
15095148	3.528
15095151	3.530
15095153	3.531
15095156	3.532
15095159	3.534
15095162	3.534
15095165	3.536
15095168	3.537
15095171	3.539
15095174	3.540
15095176	3.541
15095179	3.542
15095182	3.543
15095185	3.544
15095188	3.545
15095191	3.546
15095194	3.547
15095197	3.548
15095200	3.549
15095202	3.550
15095205	3.551
15095208	3.552
15095211	3.553
15095214	3.554
15095217	3.554
15095220	3.555
15095223	3.556
15095226	3.557
15095228	3.558
15095231	3.559
15095234	3.560
15095237	3.561
15095240	3.562
15095243	3.563
15095246	3.564
15095249	3.564
15095251	3.565
15095254	3.565
15095257	3.566
15095260	3.566
15095263	3.566
15095266	3.566
15095269	3.565
15095272	3.564
15095274	3.564
15095277	3.563
15095280	3.562
15095283	3.562
15095286	3.561
15095289	3.561
15095292	3.561
15095295	3.560
15095297	3.560
15095300	3.560
15095303	3.559
15095306	3.559
15095309	3.558
15095312	3.558
15095315	3.557
15095318	3.556
15095320	3.556
15095323	3.556
15095326	3.555
15095329	3.556
15095332	3.556
15095335	3.556
15095338	3.557
15095341	3.558
15095344	3.559
15095346	3.560
15095349	3.561
15095352	3.562
15095355	3.563
15095358	3.564
15095361	3.565
15095364	3.567
15095367	3.568
15095369	3.568
15095372	3.569
15095375	3.570
15095378	3.571
15095381	3.572
15095384	3.573
15095387	3.574
15095390	3.575
15095392	3.576
15095395	3.577
15095398	3.577
15095401	3.578
15095404	3.578
15095407	3.579
15095410	3.580
15095413	3.581
15095416	3.581
15095418	3.581
15095421	3.582
15095424	3.583
15095427	3.583
15095430	3.584
15095433	3.585
15095436	3.585
15095439	3.585
15095441	3.586
15095444	3.586
15095447	3.586
15095450	3.586
15095453	3.586
15095456	3.585
15095459	3.584
15095462	3.583
15095465	3.582
15095467	3.580
15095470	3.577
15095473	3.575
15095476	3.571
15095479	3.568
15095482	3.564
15095485	3.559
15095488	3.554
15095490	3.548
15095493	3.542
15095496	3.535
15095499	3.527
15095502	3.519
15095505	3.511
15095508	3.502
15095511	3.494
15095514	3.486
15095516	3.478
15095519	3.471
15095522	3.466
15095525	3.461
15095528	3.457
15095531	3.455
15095534	3.454
15095537	3.454
15095539	3.455
15095542	3.457
15095545	3.458
15095548	3.460
15095551	3.461
15095554	3.463
15095557	3.465
15095560	3.465
15095562	3.467
15095565	3.467
15095568	3.467
15095571	3.467
15095574	3.467
15095577	3.467
15095580	3.468
15095583	3.468
15095586	3.468
15095588	3.469
15095591	3.469
15095594	3.470
15095597	3.470
15095600	3.471
15095603	3.472
15095606	3.472
15095608	3.473
15095611	3.474
15095614	3.474
15095617	3.474
15095620	3.474
15095623	3.475
15095626	3.475
15095629	3.475
15095632	3.476
15095634	3.476
15095637	3.476
15095640	3.477
15095643	3.478
15095646	3.478
15095649	3.479
15095652	3.479
15095655	3.480
15095657	3.480
15095660	3.480
15095663	3.480
15095666	3.480
15095669	3.481
15095672	3.481
15095675	3.481
15095678	3.481
15095680	3.482
15095683	3.482
15095686	3.482
15095689	3.483
15095692	3.484
15095695	3.484
15095698	3.485
15095701	3.485
15095704	3.485
15095706	3.486
15095709	3.486
15095712	3.486
15095715	3.486
15095718	3.486
15095721	3.486
15095724	3.486
15095727	3.486
15095729	3.487
15095732	3.487
15095735	3.487
15095738	3.488
15095741	3.488
15095744	3.488
15095747	3.489
15095750	3.489
15095752	3.489
15095755	3.489
15095758	3.489
15095761	3.489
15095764	3.489
15095767	3.489
15095770	3.490
15095773	3.490
15095776	3.490
15095778	3.490
15095781	3.490
15095784	3.490
15095787	3.490
15095790	3.490
15095793	3.491
15095796	3.491
15095799	3.491
15095802	3.492
15095804	3.492
15095807	3.492
15095810	3.492
15095813	3.492
15095816	3.492
15095819	3.493
15095822	3.493
15095824	3.493
15095827	3.493
15095830	3.493
15095833	3.493
15095836	3.493
15095839	3.494
15095842	3.494
15095845	3.494
15095848	3.494
15095850	3.495
15095853	3.494
15095856	3.494
15095859	3.495
15095862	3.495
15095865	3.494
15095868	3.494
15095871	3.494
15095873	3.494
15095876	3.494
15095879	3.494
15095882	3.494
15095885	3.494
15095888	3.494
15095891	3.494
15095894	3.495
15095897	3.494
15095899	3.494
15095902	3.495
15095905	3.495
15095908	3.496
15095911	3.496
15095914	3.496
15095917	3.496
15095920	3.496
15095922	3.497
15095925	3.497
15095928	3.498
15095931	3.498
15095934	3.498
15095937	3.498
15095940	3.498
15095943	3.499
15095945	3.499
15095948	3.499
15095951	3.499
15095954	3.499
15095957	3.499
15095960	3.499
15095963	3.499
15095966	3.499
15095969	3.499
15095971	3.499
15095974	3.499
15095977	3.499
15095980	3.499
15095983	3.499
15095986	3.499
15095989	3.499
15095992	3.499
15095994	3.500
15095997	3.500
15096000	3.500
15096003	3.500
15096006	3.500
15096009	3.500
15096012	3.501
