Cue	NORMAL Breathing
15096008	3.756
15096011	3.756
15096014	3.756
15096017	3.756
15096020	3.757
15096023	3.757
15096026	3.757
15096029	3.757
15096031	3.757
15096034	3.757
15096037	3.756
15096040	3.756
15096043	3.756
15096046	3.756
15096049	3.756
15096052	3.756
15096054	3.756
15096057	3.756
15096060	3.756
15096063	3.756
15096066	3.756
15096069	3.756
15096072	3.756
15096075	3.756
15096078	3.757
15096080	3.757
15096083	3.757
15096086	3.757
15096089	3.757
15096092	3.757
15096095	3.757
15096098	3.757
15096101	3.757
15096103	3.756
15096106	3.756
15096109	3.756
15096112	3.756
15096115	3.756
15096118	3.756
15096121	3.756
15096124	3.756
15096126	3.756
15096129	3.756
15096132	3.756
15096135	3.756
15096138	3.756
15096141	3.756
15096144	3.756
15096147	3.755
15096150	3.755
15096152	3.755
15096155	3.754
15096158	3.753
15096161	3.753
15096164	3.752
15096167	3.751
15096170	3.751
15096172	3.751
15096175	3.751
15096178	3.751
15096181	3.752
15096184	3.752
15096187	3.753
15096190	3.754
15096193	3.755
15096196	3.756
15096198	3.756
15096201	3.757
15096204	3.758
15096207	3.758
15096210	3.758
15096213	3.759
15096216	3.759
15096219	3.760
15096222	3.760
15096224	3.760
15096227	3.760
15096230	3.761
15096233	3.761
15096236	3.760
15096239	3.760
15096242	3.760
15096244	3.760
15096247	3.760
15096250	3.760
15096253	3.759
15096256	3.759
15096259	3.759
15096262	3.759
15096265	3.759
15096268	3.759
15096270	3.759
15096273	3.759
15096276	3.759
15096279	3.759
15096282	3.759
15096285	3.760
15096288	3.760
15096291	3.760
15096293	3.760
15096296	3.760
15096299	3.760
15096302	3.760
15096305	3.760
15096308	3.760
15096311	3.761
15096314	3.761
15096316	3.761
15096319	3.761
15096322	3.761
15096325	3.762
15096328	3.762
15096331	3.763
15096334	3.763
15096337	3.763
15096340	3.763
15096342	3.764
15096345	3.764
15096348	3.764
15096351	3.765
15096354	3.765
15096357	3.765
15096360	3.765
15096363	3.766
15096365	3.766
15096368	3.766
15096371	3.767
15096374	3.767
15096377	3.767
15096380	3.767
15096383	3.767
15096386	3.768
15096388	3.768
15096391	3.768
15096394	3.768
15096397	3.769
15096400	3.769
15096403	3.769
15096406	3.769
15096409	3.769
15096412	3.769
15096414	3.769
15096417	3.769
15096420	3.768
15096423	3.768
15096426	3.767
15096429	3.767
15096432	3.766
15096435	3.766
15096437	3.766
15096440	3.766
15096443	3.765
15096446	3.765
15096449	3.765
15096452	3.766
15096455	3.766
15096458	3.766
15096460	3.767
15096463	3.767
15096466	3.767
15096469	3.767
15096472	3.768
15096475	3.768
15096478	3.769
15096481	3.769
15096484	3.769
15096486	3.770
15096489	3.770
15096492	3.770
15096495	3.771
15096498	3.771
15096501	3.771
15096504	3.771
15096507	3.771
15096510	3.771
15096512	3.772
15096515	3.772
15096518	3.772
15096521	3.772
15096524	3.772
15096527	3.773
15096530	3.774
15096533	3.774
15096535	3.774
15096538	3.774
15096541	3.775
15096544	3.775
15096547	3.775
15096550	3.775
15096553	3.774
15096556	3.774
15096558	3.774
15096561	3.774
15096564	3.773
15096567	3.773
15096570	3.773
15096573	3.773
15096576	3.773
15096579	3.773
15096581	3.773
15096584	3.773
15096587	3.774
15096590	3.774
15096593	3.774
